"","Organisation","Indv","StartDate","EndDate","FedStart","FedEnd","Year","YearsExp"
"67713","Washington University, St Louis","Doctor Laurence H Meyer",1969,1996,1996,2002,1998,27
"67714","Washington University, St Louis","Doctor Laurence H Meyer",1969,1996,1996,2002,1999,27
"67715","Washington University, St Louis","Doctor Laurence H Meyer",1969,1996,1996,2002,2000,27
"67716","Washington University, St Louis","Doctor Laurence H Meyer",1969,1996,1996,2002,2001,27
"67717","Washington University, St Louis","Doctor Laurence H Meyer",1969,1996,1996,2002,2002,27
"67746","Washington, District of Columbia","Professor, Dr Alice Mitchell Rivlin",2004,2005,1996,1999,1997,0
"67747","Washington, District of Columbia","Professor, Dr Alice Mitchell Rivlin",2004,2005,1996,1999,1998,0
"67748","Washington, District of Columbia","Professor, Dr Alice Mitchell Rivlin",2004,2005,1996,1999,1999,0
"67763","Washington, District of Columbia","Professor, Dr Alice Mitchell Rivlin",1998,2013,1996,1999,1997,0
"67764","Washington, District of Columbia","Professor, Dr Alice Mitchell Rivlin",1998,2013,1996,1999,1998,0
"67765","Washington, District of Columbia","Professor, Dr Alice Mitchell Rivlin",1998,2013,1996,1999,1999,1
"67782","Water Pik Technologies Inc","Babette E Heimbuch",2006,2007,1999,1999,1999,0
"67799","WATER PIK TECHNOLOGIES INC (De-listed 04/2006)","Babette E Heimbuch",2002,2006,1999,1999,1999,0
"67835","Wayne State University","Doctor Susan Schmidt Bies",1972,1977,2001,2007,2001,5
"67836","Wayne State University","Doctor Susan Schmidt Bies",1972,1977,2001,2007,2002,5
"67837","Wayne State University","Doctor Susan Schmidt Bies",1972,1977,2001,2007,2003,5
"67838","Wayne State University","Doctor Susan Schmidt Bies",1972,1977,2001,2007,2004,5
"67839","Wayne State University","Doctor Susan Schmidt Bies",1972,1977,2001,2007,2005,5
"67840","Wayne State University","Doctor Susan Schmidt Bies",1972,1977,2001,2007,2006,5
"67841","Wayne State University","Doctor Susan Schmidt Bies",1972,1977,2001,2007,2007,5
"67910","Wellesley College","Professor, Dr Lisa M Lynch",1975,1978,2008,2009,2008,3
"67911","Wellesley College","Professor, Dr Lisa M Lynch",1975,1978,2008,2009,2009,3
"67967","Western Economic Association International (WEAI)","Doctor Janet Louise Yellen",2003,2004,1994,1997,1997,0
"67997","Western Economic Association International (WEAI)","Doctor Janet Louise Yellen",2003,2004,2010,2013,2010,1
"67998","Western Economic Association International (WEAI)","Doctor Janet Louise Yellen",2003,2004,2010,2013,2011,1
"67999","Western Economic Association International (WEAI)","Doctor Janet Louise Yellen",2003,2004,2010,2013,2012,1
"68000","Western Economic Association International (WEAI)","Doctor Janet Louise Yellen",2003,2004,2010,2013,2013,1
"68113","Western Gas Holdings LLC","Anthony (Tony) Ray Chase",2008,2013,2007,2008,2007,0
"68114","Western Gas Holdings LLC","Anthony (Tony) Ray Chase",2008,2013,2007,2008,2008,0
"68130","WESTERN GAS PARTNERS LP","Anthony (Tony) Ray Chase",2008,2013,2007,2008,2007,0
"68131","WESTERN GAS PARTNERS LP","Anthony (Tony) Ray Chase",2008,2013,2007,2008,2008,0
"68147","Western Gas Partners LP (Listed 05/2008)","Anthony (Tony) Ray Chase",2013,2008,2007,2008,2007,0
"68148","Western Gas Partners LP (Listed 05/2008)","Anthony (Tony) Ray Chase",2013,2008,2007,2008,2008,-5
"68476","Wichita Metro Chamber of Commerce","Alvis Lee Williams",2013,2013,2013,2013,2013,0
"68521","William Kent International Inc (WKI)","Larry Allan Klane",1987,1993,2007,2008,2007,6
"68522","William Kent International Inc (WKI)","Larry Allan Klane",1987,1993,2007,2008,2008,6
"68681","Women's Business Enterprise Council (WBEC)","Doctor Janet Louise Yellen",1997,1999,1994,1997,1997,0
"68711","Women's Business Enterprise Council (WBEC)","Doctor Janet Louise Yellen",1997,1999,2010,2013,2010,2
"68712","Women's Business Enterprise Council (WBEC)","Doctor Janet Louise Yellen",1997,1999,2010,2013,2011,2
"68713","Women's Business Enterprise Council (WBEC)","Doctor Janet Louise Yellen",1997,1999,2010,2013,2012,2
"68714","Women's Business Enterprise Council (WBEC)","Doctor Janet Louise Yellen",1997,1999,2010,2013,2013,2
"68749","Women's Economic Roundtable","Doctor Janet Louise Yellen",1999,2000,1994,1997,1997,0
"68779","Women's Economic Roundtable","Doctor Janet Louise Yellen",1999,2000,2010,2013,2010,1
"68780","Women's Economic Roundtable","Doctor Janet Louise Yellen",1999,2000,2010,2013,2011,1
"68781","Women's Economic Roundtable","Doctor Janet Louise Yellen",1999,2000,2010,2013,2012,1
"68782","Women's Economic Roundtable","Doctor Janet Louise Yellen",1999,2000,2010,2013,2013,1
"68785","Women's Forum Inc","Carol J Parry",2013,2013,1999,2000,1999,0
"68786","Women's Forum Inc","Carol J Parry",2013,2013,1999,2000,2000,0
"68858","Woodstock Institute","Thomas P FitzGibbon Jr",2002,2013,2004,2013,2004,2
"68859","Woodstock Institute","Thomas P FitzGibbon Jr",2002,2013,2004,2013,2005,3
"68860","Woodstock Institute","Thomas P FitzGibbon Jr",2002,2013,2004,2013,2006,4
"68861","Woodstock Institute","Thomas P FitzGibbon Jr",2002,2013,2004,2013,2007,5
"68862","Woodstock Institute","Thomas P FitzGibbon Jr",2002,2013,2004,2013,2008,6
"68863","Woodstock Institute","Thomas P FitzGibbon Jr",2002,2013,2004,2013,2009,7
"68864","Woodstock Institute","Thomas P FitzGibbon Jr",2002,2013,2004,2013,2010,8
"68865","Woodstock Institute","Thomas P FitzGibbon Jr",2002,2013,2004,2013,2011,9
"68866","Woodstock Institute","Thomas P FitzGibbon Jr",2002,2013,2004,2013,2012,10
"68867","Woodstock Institute","Thomas P FitzGibbon Jr",2002,2013,2004,2013,2013,11
"69208","World Bank","Steven B Kamin",1983,1985,1994,1997,1997,2
"69225","World Bank","Steven B Kamin",1983,1985,1997,1999,1997,2
"69226","World Bank","Steven B Kamin",1983,1985,1997,1999,1998,2
"69227","World Bank","Steven B Kamin",1983,1985,1997,1999,1999,2
"69244","World Bank","Steven B Kamin",1983,1985,1999,2001,1999,2
"69245","World Bank","Steven B Kamin",1983,1985,1999,2001,2000,2
"69246","World Bank","Steven B Kamin",1983,1985,1999,2001,2001,2
"69263","World Bank","Steven B Kamin",1983,1985,2001,2008,2001,2
"69264","World Bank","Steven B Kamin",1983,1985,2001,2008,2002,2
"69265","World Bank","Steven B Kamin",1983,1985,2001,2008,2003,2
"69266","World Bank","Steven B Kamin",1983,1985,2001,2008,2004,2
"69267","World Bank","Steven B Kamin",1983,1985,2001,2008,2005,2
"69268","World Bank","Steven B Kamin",1983,1985,2001,2008,2006,2
"69269","World Bank","Steven B Kamin",1983,1985,2001,2008,2007,2
"69270","World Bank","Steven B Kamin",1983,1985,2001,2008,2008,2
"69287","World Bank","Steven B Kamin",1983,1985,2008,2011,2008,2
"69288","World Bank","Steven B Kamin",1983,1985,2008,2011,2009,2
"69289","World Bank","Steven B Kamin",1983,1985,2008,2011,2010,2
"69290","World Bank","Steven B Kamin",1983,1985,2008,2011,2011,2
"69379","World Bank","Doctor Plutarchos K Sakellaris",1987,1988,1998,1999,1998,1
"69380","World Bank","Doctor Plutarchos K Sakellaris",1987,1988,1998,1999,1999,1
"69397","World Bank","Doctor Plutarchos K Sakellaris",1987,1988,1999,2000,1999,1
"69398","World Bank","Doctor Plutarchos K Sakellaris",1987,1988,1999,2000,2000,1
"69426","World Bank","Steven B Kamin",1983,1985,2011,2013,2011,2
"69427","World Bank","Steven B Kamin",1983,1985,2011,2013,2012,2
"69428","World Bank","Steven B Kamin",1983,1985,2011,2013,2013,2
"69650","Yale College","Charles R Nelson",1960,1963,1990,2004,1997,3
"69651","Yale College","Charles R Nelson",1960,1963,1990,2004,1998,3
"69652","Yale College","Charles R Nelson",1960,1963,1990,2004,1999,3
"69653","Yale College","Charles R Nelson",1960,1963,1990,2004,2000,3
"69654","Yale College","Charles R Nelson",1960,1963,1990,2004,2001,3
"69655","Yale College","Charles R Nelson",1960,1963,1990,2004,2002,3
"69656","Yale College","Charles R Nelson",1960,1963,1990,2004,2003,3
"69657","Yale College","Charles R Nelson",1960,1963,1990,2004,2004,3
"69905","Yale University","Doctor Janet Louise Yellen",1970,1971,1994,1997,1997,1
"69922","Yale University","Doctor Janet Louise Yellen",1976,1976,1994,1997,1997,0
"70008","Yale University","Doctor Plutarchos K Sakellaris",1987,1988,1998,1999,1998,1
"70009","Yale University","Doctor Plutarchos K Sakellaris",1987,1988,1998,1999,1999,1
"70025","Yale University","Doctor Plutarchos K Sakellaris",1990,1991,1998,1999,1998,1
"70026","Yale University","Doctor Plutarchos K Sakellaris",1990,1991,1998,1999,1999,1
"70042","Yale University","Doctor Plutarchos K Sakellaris",1991,1992,1998,1999,1998,1
"70043","Yale University","Doctor Plutarchos K Sakellaris",1991,1992,1998,1999,1999,1
"70059","Yale University","Doctor Plutarchos K Sakellaris",1988,1988,1998,1999,1998,0
"70060","Yale University","Doctor Plutarchos K Sakellaris",1988,1988,1998,1999,1999,0
"70076","Yale University","Doctor Plutarchos K Sakellaris",1988,1991,1998,1999,1998,3
"70077","Yale University","Doctor Plutarchos K Sakellaris",1988,1991,1998,1999,1999,3
"70094","Yale University","Doctor Plutarchos K Sakellaris",1987,1988,1999,2000,1999,1
"70095","Yale University","Doctor Plutarchos K Sakellaris",1987,1988,1999,2000,2000,1
"70111","Yale University","Doctor Plutarchos K Sakellaris",1990,1991,1999,2000,1999,1
"70112","Yale University","Doctor Plutarchos K Sakellaris",1990,1991,1999,2000,2000,1
"70128","Yale University","Doctor Plutarchos K Sakellaris",1991,1992,1999,2000,1999,1
"70129","Yale University","Doctor Plutarchos K Sakellaris",1991,1992,1999,2000,2000,1
"70145","Yale University","Doctor Plutarchos K Sakellaris",1988,1988,1999,2000,1999,0
"70146","Yale University","Doctor Plutarchos K Sakellaris",1988,1988,1999,2000,2000,0
"70162","Yale University","Doctor Plutarchos K Sakellaris",1988,1991,1999,2000,1999,3
"70163","Yale University","Doctor Plutarchos K Sakellaris",1988,1991,1999,2000,2000,3
"70177","Yale University","Doctor Laurence H Meyer",1961,1965,1996,2002,1997,4
"70178","Yale University","Doctor Laurence H Meyer",1961,1965,1996,2002,1998,4
"70179","Yale University","Doctor Laurence H Meyer",1961,1965,1996,2002,1999,4
"70180","Yale University","Doctor Laurence H Meyer",1961,1965,1996,2002,2000,4
"70181","Yale University","Doctor Laurence H Meyer",1961,1965,1996,2002,2001,4
"70182","Yale University","Doctor Laurence H Meyer",1961,1965,1996,2002,2002,4
"70207","Yale University","Doctor Janet Louise Yellen",1970,1971,2010,2013,2010,1
"70208","Yale University","Doctor Janet Louise Yellen",1970,1971,2010,2013,2011,1
"70209","Yale University","Doctor Janet Louise Yellen",1970,1971,2010,2013,2012,1
"70210","Yale University","Doctor Janet Louise Yellen",1970,1971,2010,2013,2013,1
"70224","Yale University","Doctor Janet Louise Yellen",1976,1976,2010,2013,2010,0
"70225","Yale University","Doctor Janet Louise Yellen",1976,1976,2010,2013,2011,0
"70226","Yale University","Doctor Janet Louise Yellen",1976,1976,2010,2013,2012,0
"70227","Yale University","Doctor Janet Louise Yellen",1976,1976,2010,2013,2013,0
"70263","Zona Financial LLC","Richard A Zona",2000,2013,1998,1999,1998,0
"70264","Zona Financial LLC","Richard A Zona",2000,2013,1998,1999,1999,0
"70283","Zurich Insurance Co","Doctor Susan Schmidt Bies",2009,2013,2001,2007,2001,0
"70284","Zurich Insurance Co","Doctor Susan Schmidt Bies",2009,2013,2001,2007,2002,0
"70285","Zurich Insurance Co","Doctor Susan Schmidt Bies",2009,2013,2001,2007,2003,0
"70286","Zurich Insurance Co","Doctor Susan Schmidt Bies",2009,2013,2001,2007,2004,0
"70287","Zurich Insurance Co","Doctor Susan Schmidt Bies",2009,2013,2001,2007,2005,0
"70288","Zurich Insurance Co","Doctor Susan Schmidt Bies",2009,2013,2001,2007,2006,0
"70289","Zurich Insurance Co","Doctor Susan Schmidt Bies",2009,2013,2001,2007,2007,0
"70300","Zurich Insurance Co","Doctor Susan Schmidt Bies",2013,2013,2001,2007,2001,0
"70301","Zurich Insurance Co","Doctor Susan Schmidt Bies",2013,2013,2001,2007,2002,0
"70302","Zurich Insurance Co","Doctor Susan Schmidt Bies",2013,2013,2001,2007,2003,0
"70303","Zurich Insurance Co","Doctor Susan Schmidt Bies",2013,2013,2001,2007,2004,0
"70304","Zurich Insurance Co","Doctor Susan Schmidt Bies",2013,2013,2001,2007,2005,0
"70305","Zurich Insurance Co","Doctor Susan Schmidt Bies",2013,2013,2001,2007,2006,0
"70306","Zurich Insurance Co","Doctor Susan Schmidt Bies",2013,2013,2001,2007,2007,0
"70317","ZURICH INSURANCE GROUP AG (Zurich Financial Services Ltd prior to 04/2012) (Zurich Financial Services Group prior to 04/2009)","Doctor Susan Schmidt Bies",2008,2013,2001,2007,2001,0
"70318","ZURICH INSURANCE GROUP AG (Zurich Financial Services Ltd prior to 04/2012) (Zurich Financial Services Group prior to 04/2009)","Doctor Susan Schmidt Bies",2008,2013,2001,2007,2002,0
"70319","ZURICH INSURANCE GROUP AG (Zurich Financial Services Ltd prior to 04/2012) (Zurich Financial Services Group prior to 04/2009)","Doctor Susan Schmidt Bies",2008,2013,2001,2007,2003,0
"70320","ZURICH INSURANCE GROUP AG (Zurich Financial Services Ltd prior to 04/2012) (Zurich Financial Services Group prior to 04/2009)","Doctor Susan Schmidt Bies",2008,2013,2001,2007,2004,0
"70321","ZURICH INSURANCE GROUP AG (Zurich Financial Services Ltd prior to 04/2012) (Zurich Financial Services Group prior to 04/2009)","Doctor Susan Schmidt Bies",2008,2013,2001,2007,2005,0
"70322","ZURICH INSURANCE GROUP AG (Zurich Financial Services Ltd prior to 04/2012) (Zurich Financial Services Group prior to 04/2009)","Doctor Susan Schmidt Bies",2008,2013,2001,2007,2006,0
"70323","ZURICH INSURANCE GROUP AG (Zurich Financial Services Ltd prior to 04/2012) (Zurich Financial Services Group prior to 04/2009)","Doctor Susan Schmidt Bies",2008,2013,2001,2007,2007,0
"70439","Federal Reserve","Thomas P FitzGibbon Jr",2004,2013,2004,2013,2004,0
"70440","Federal Reserve","Thomas P FitzGibbon Jr",2004,2013,2004,2013,2005,1
"70441","Federal Reserve","Thomas P FitzGibbon Jr",2004,2013,2004,2013,2006,2
"70442","Federal Reserve","Thomas P FitzGibbon Jr",2004,2013,2004,2013,2007,3
"70443","Federal Reserve","Thomas P FitzGibbon Jr",2004,2013,2004,2013,2008,4
"70444","Federal Reserve","Thomas P FitzGibbon Jr",2004,2013,2004,2013,2009,5
"70445","Federal Reserve","Thomas P FitzGibbon Jr",2004,2013,2004,2013,2010,6
"70446","Federal Reserve","Thomas P FitzGibbon Jr",2004,2013,2004,2013,2011,7
"70447","Federal Reserve","Thomas P FitzGibbon Jr",2004,2013,2004,2013,2012,8
"70448","Federal Reserve","Thomas P FitzGibbon Jr",2004,2013,2004,2013,2013,9
"70466","Federal Reserve","Robert L McKague",1996,1997,1996,1997,1997,1
"70548","Federal Reserve","Richard (Dick) A Anderson",2011,2012,2011,2012,2011,0
"70549","Federal Reserve","Richard (Dick) A Anderson",2011,2012,2011,2012,2012,1
"70577","Federal Reserve","Doctor John Edward Sexton",2006,2006,2006,2006,2006,0
"70624","Federal Reserve","Rufus A Fulton Jr",2002,2005,2002,2005,2002,0
"70625","Federal Reserve","Rufus A Fulton Jr",2002,2005,2002,2005,2003,1
"70626","Federal Reserve","Rufus A Fulton Jr",2002,2005,2002,2005,2004,2
"70627","Federal Reserve","Rufus A Fulton Jr",2002,2005,2002,2005,2005,3
"70669","Federal Reserve","Alvis Lee Williams",2013,2013,2013,2013,2013,0
"70687","Federal Reserve","Professor, Dr Susan M Phillips",1991,1998,1991,1998,1997,6
"70688","Federal Reserve","Professor, Dr Susan M Phillips",1991,1998,1991,1998,1998,7
"70773","Federal Reserve","Walter A Dods Jr",1998,2000,1998,2000,1998,0
"70774","Federal Reserve","Walter A Dods Jr",1998,2000,1998,2000,1999,1
"70775","Federal Reserve","Walter A Dods Jr",1998,2000,1998,2000,2000,2
"70806","Federal Reserve","Doctor Alan Greenspan",1987,2006,1987,2006,1997,10
"70807","Federal Reserve","Doctor Alan Greenspan",1987,2006,1987,2006,1998,11
"70808","Federal Reserve","Doctor Alan Greenspan",1987,2006,1987,2006,1999,12
"70809","Federal Reserve","Doctor Alan Greenspan",1987,2006,1987,2006,2000,13
"70810","Federal Reserve","Doctor Alan Greenspan",1987,2006,1987,2006,2001,14
"70811","Federal Reserve","Doctor Alan Greenspan",1987,2006,1987,2006,2002,15
"70812","Federal Reserve","Doctor Alan Greenspan",1987,2006,1987,2006,2003,16
"70813","Federal Reserve","Doctor Alan Greenspan",1987,2006,1987,2006,2004,17
"70814","Federal Reserve","Doctor Alan Greenspan",1987,2006,1987,2006,2005,18
"70815","Federal Reserve","Doctor Alan Greenspan",1987,2006,1987,2006,2006,19
"70947","Federal Reserve","Doctor Ben S Bernanke",2002,2005,2002,2005,2002,0
"70948","Federal Reserve","Doctor Ben S Bernanke",2002,2005,2002,2005,2003,1
"70949","Federal Reserve","Doctor Ben S Bernanke",2002,2005,2002,2005,2004,2
"70950","Federal Reserve","Doctor Ben S Bernanke",2002,2005,2002,2005,2005,3
"70992","Federal Reserve","Doctor Morris A Davis",2013,2013,2013,2013,2013,0
"70994","Federal Reserve","Doctor Morris A Davis",1998,2013,1998,2013,1998,0
"70995","Federal Reserve","Doctor Morris A Davis",1998,2013,1998,2013,1999,1
"70996","Federal Reserve","Doctor Morris A Davis",1998,2013,1998,2013,2000,2
"70997","Federal Reserve","Doctor Morris A Davis",1998,2013,1998,2013,2001,3
"70998","Federal Reserve","Doctor Morris A Davis",1998,2013,1998,2013,2002,4
"70999","Federal Reserve","Doctor Morris A Davis",1998,2013,1998,2013,2003,5
"71000","Federal Reserve","Doctor Morris A Davis",1998,2013,1998,2013,2004,6
"71001","Federal Reserve","Doctor Morris A Davis",1998,2013,1998,2013,2005,7
"71002","Federal Reserve","Doctor Morris A Davis",1998,2013,1998,2013,2006,8
"71003","Federal Reserve","Doctor Morris A Davis",1998,2013,1998,2013,2007,9
"71004","Federal Reserve","Doctor Morris A Davis",1998,2013,1998,2013,2008,10
"71005","Federal Reserve","Doctor Morris A Davis",1998,2013,1998,2013,2009,11
"71006","Federal Reserve","Doctor Morris A Davis",1998,2013,1998,2013,2010,12
